year_ce,d13c,sample_id,entity_id
-24.90,-8.54,104581,209
-24.64,-8.76,104580,209
-24.39,-8.67,104579,209
-24.16,-8.83,104578,209
-23.92,-9.02,104577,209
-23.71,-8.86,104576,209
-23.43,-8.92,104575,209
-23.21,-8.84,104574,209
-22.98,-8.83,104573,209
-22.74,-8.91,104572,209
-22.46,-8.99,104571,209
-22.15,-8.74,104570,209
-21.89,-8.82,104569,209
-21.66,-8.78,104568,209
-21.42,-8.75,104567,209
-21.20,-8.89,104566,209
-20.95,-8.97,104565,209
-20.69,-8.94,104564,209
-20.39,-8.88,104563,209
-20.14,-8.88,104562,209
-19.88,-8.83,104561,209
-19.64,-9.14,104560,209
-19.39,-9.18,104559,209
-19.14,-9.13,104558,209
-18.87,-9.25,104557,209
-18.61,-9.25,104556,209
-18.34,-9.2,104555,209
-18.10,-9.35,104554,209
-17.83,-9.24,104553,209
-17.59,-9.26,104552,209
-17.29,-9.12,104551,209
-17.04,-8.95,104550,209
-16.82,-8.83,104549,209
-16.60,-8.71,104548,209
-16.34,-8.64,104547,209
-16.09,-8.48,104546,209
-15.83,-8.54,104545,209
-15.56,-8.66,104544,209
-15.34,-8.48,104543,209
-15.05,-8.63,104542,209
-14.81,-8.55,104541,209
-14.51,-8.7,104540,209
-14.24,-8.66,104539,209
-13.95,-8.55,104538,209
-13.67,-8.55,104537,209
-13.41,-8.53,104536,209
-13.14,-8.6,104535,209
-12.88,-8.61,104534,209
-12.61,-8.8,104533,209
-12.29,-8.73,104532,209
-12.03,-8.66,104531,209
-11.76,-8.75,104530,209
-11.49,-8.71,104529,209
-11.22,-8.72,104528,209
-11.00,-8.72,104527,209
-10.73,-8.66,104526,209
-10.52,-8.66,104525,209
-10.25,-8.62,104524,209
-9.96,-8.46,104523,209
-9.70,-8.47,104522,209
-9.44,-8.08,104521,209
-9.16,-8.02,104520,209
-8.87,-7.83,104519,209
-8.61,-7.83,104518,209
-8.34,-7.8,104517,209
-8.09,-7.66,104516,209
-7.80,-7.55,104515,209
-7.56,-7.48,104514,209
-7.27,-7.3,104513,209
-7.01,-7.51,104512,209
-6.74,-7.64,104511,209
-6.47,-7.8,104510,209
-6.21,-7.93,104509,209
-5.95,-8.33,104508,209
-5.71,-8.13,104507,209
-5.46,-8.22,104506,209
-5.15,-8.29,104505,209
-4.92,-8.24,104504,209
-4.67,-8.25,104503,209
-4.36,-8.28,104502,209
-4.08,-8.48,104501,209
-3.81,-8.54,104500,209
-3.57,-8.61,104499,209
-3.32,-8.71,104498,209
-3.05,-9.11,104497,209
-2.79,-8.96,104496,209
-2.55,-8.95,104495,209
-2.31,-8.94,104494,209
-2.07,-9.01,104493,209
-1.85,-9.16,104492,209
-1.60,-9.2,104491,209
-1.35,-9.24,104490,209
-1.09,-9.22,104489,209
-0.82,-9.09,104488,209
-0.58,-9.32,104487,209
-0.36,-9.23,104486,209
-0.08,-9.24,104485,209
0.20,-9.1,104484,209
0.46,-9.51,104483,209
0.70,-9.2,104482,209
0.94,-9.08,104481,209
1.18,-9.07,104480,209
1.42,-8.99,104479,209
1.67,-9.1,104478,209
1.95,-8.98,104477,209
2.21,-8.8,104476,209
2.47,-9.11,104475,209
2.72,-8.78,104474,209
2.96,-8.88,104473,209
3.22,-8.98,104472,209
3.47,-8.98,104471,209
3.73,-9.07,104470,209
3.98,-9.13,104469,209
4.24,-8.8,104468,209
4.62,-8.84,104467,209
5.02,-8.78,104466,209
5.44,-8.63,104465,209
5.82,-8.9,104464,209
6.20,-8.86,104463,209
6.59,-9.0,104462,209
6.99,-8.88,104461,209
7.40,-9.19,104460,209
7.81,-9.51,104459,209
8.21,-9.53,104458,209
8.59,-9.35,104457,209
8.99,-9.53,104456,209
9.38,-9.73,104455,209
9.78,-9.65,104454,209
10.16,-9.76,104453,209
10.55,-9.71,104452,209
10.95,-9.91,104451,209
11.33,-9.77,104450,209
11.72,-9.79,104449,209
12.13,-10.02,104448,209
12.54,-9.93,104447,209
12.94,-9.73,104446,209
13.32,-9.59,104445,209
13.71,-9.83,104444,209
14.12,-9.45,104443,209
14.50,-9.47,104442,209
14.90,-9.25,104441,209
15.31,-9.31,104440,209
15.69,-9.07,104439,209
16.08,-9.09,104438,209
16.45,-9.03,104437,209
16.84,-9.09,104436,209
17.24,-9.2,104435,209
17.63,-9.77,104434,209
18.03,-9.93,104433,209
18.43,-9.35,104432,209
18.83,-9.62,104431,209
19.21,-9.1,104430,209
19.60,-9.1,104429,209
19.99,-9.37,104428,209
20.39,-9.32,104427,209
20.77,-9.16,104426,209
21.16,-9.09,104425,209
21.56,-9.08,104424,209
21.96,-9.13,104423,209
22.36,-9.45,104422,209
22.76,-8.99,104421,209
23.16,-8.93,104420,209
23.54,-9.58,104419,209
23.93,-8.85,104418,209
24.32,-8.93,104417,209
24.72,-9.09,104416,209
25.10,-9.56,104415,209
25.50,-9.44,104414,209
25.88,-9.47,104413,209
26.27,-9.25,104412,209
26.65,-9.42,104411,209
27.07,-9.61,104410,209
27.85,-9.68,104409,209
28.23,-9.35,104408,209
28.61,-9.31,104407,209
28.99,-8.63,104406,209
29.39,-8.72,104405,209
29.78,-8.37,104404,209
30.18,-8.49,104403,209
30.57,-8.33,104402,209
31.00,-8.17,104401,209
31.42,-8.28,104400,209
31.83,-9.59,104399,209
32.23,-8.78,104398,209
32.62,-8.24,104397,209
33.01,-8.25,104396,209
33.41,-8.29,104395,209
33.82,-8.3,104394,209
34.21,-8.44,104393,209
34.61,-8.45,104392,209
35.01,-8.38,104391,209
35.40,-8.46,104390,209
35.79,-8.55,104389,209
36.19,-8.5,104388,209
36.59,-8.49,104387,209
36.98,-8.43,104386,209
37.37,-8.58,104385,209
37.75,-8.55,104384,209
38.14,-8.45,104383,209
38.54,-8.62,104382,209
38.94,-9.03,104381,209
39.33,-8.4,104380,209
39.71,-8.54,104379,209
40.11,-8.67,104378,209
40.50,-8.73,104377,209
40.89,-8.73,104376,209
41.26,-8.67,104375,209
41.65,-8.65,104374,209
42.03,-8.55,104373,209
42.41,-8.42,104372,209
42.81,-8.59,104371,209
43.22,-8.41,104370,209
43.62,-8.6,104369,209
44.00,-8.62,104368,209
44.38,-8.7,104367,209
44.76,-8.64,104366,209
45.17,-8.34,104365,209
45.58,-8.4,104364,209
45.99,-8.05,104363,209
46.39,-7.98,104362,209
46.78,-7.94,104361,209
47.18,-8.18,104360,209
47.57,-7.97,104359,209
47.98,-8.07,104358,209
48.37,-8.12,104357,209
48.77,-8.31,104356,209
49.17,-8.41,104355,209
49.56,-8.39,104354,209
49.97,-8.19,104353,209
50.38,-8.41,104352,209
50.78,-8.44,104351,209
51.16,-8.36,104350,209
51.96,-8.56,104349,209
52.35,-8.65,104348,209
52.75,-8.65,104347,209
53.14,-8.66,104346,209
53.55,-8.75,104345,209
53.94,-8.57,104344,209
54.35,-8.47,104343,209
54.72,-8.85,104342,209
55.12,-8.75,104341,209
55.52,-8.62,104340,209
55.94,-8.69,104339,209
56.32,-8.7,104338,209
56.73,-8.61,104337,209
57.13,-8.71,104336,209
57.54,-8.66,104335,209
57.95,-8.64,104334,209
58.35,-8.74,104333,209
58.74,-8.69,104332,209
59.14,-8.69,104331,209
59.54,-8.77,104330,209
59.95,-8.65,104329,209
60.36,-8.7,104328,209
60.77,-8.78,104327,209
61.18,-8.65,104326,209
61.58,-8.61,104325,209
61.99,-8.74,104324,209
62.39,-8.69,104323,209
62.81,-8.65,104322,209
63.20,-8.68,104321,209
63.61,-8.67,104320,209
64.02,-8.67,104319,209
64.41,-8.64,104318,209
64.81,-8.61,104317,209
65.19,-8.67,104316,209
65.58,-8.6,104315,209
66.00,-8.6,104314,209
66.38,-8.57,104313,209
66.79,-8.63,104312,209
67.19,-8.61,104311,209
67.59,-8.58,104310,209
67.98,-8.66,104309,209
68.37,-8.71,104308,209
68.77,-8.73,104307,209
69.17,-8.69,104306,209
69.57,-8.71,104305,209
69.97,-8.78,104304,209
70.36,-8.66,104303,209
70.76,-8.61,104302,209
71.17,-8.5,104301,209
71.57,-8.63,104300,209
71.98,-8.74,104299,209
72.36,-8.74,104298,209
72.75,-8.79,104297,209
73.14,-8.73,104296,209
73.53,-8.77,104295,209
73.92,-8.84,104294,209
74.33,-8.48,104293,209
74.72,-8.47,104292,209
75.12,-8.74,104291,209
75.51,-8.51,104290,209
75.91,-8.48,104289,209
76.29,-8.61,104288,209
76.69,-8.31,104287,209
77.09,-8.4,104286,209
77.48,-8.37,104285,209
77.88,-8.4,104284,209
78.27,-8.6,104283,209
78.66,-8.72,104282,209
79.06,-8.35,104281,209
79.46,-8.34,104280,209
79.87,-8.26,104279,209
80.26,-8.12,104278,209
80.65,-8.36,104277,209
81.05,-8.43,104276,209
81.43,-8.23,104275,209
81.65,-8.26,104274,209
81.81,-8.55,104273,209
81.99,-8.44,104272,209
82.24,-8.3,104271,209
82.44,-8.37,104270,209
82.60,-8.33,104269,209
82.84,-8.34,104268,209
83.07,-8.55,104267,209
83.31,-8.32,104266,209
83.50,-8.47,104265,209
83.68,-8.52,104264,209
83.92,-8.36,104263,209
84.13,-8.2,104262,209
84.34,-8.36,104261,209
84.77,-8.24,104260,209
84.97,-8.29,104259,209
85.18,-8.35,104258,209
85.37,-8.29,104257,209
85.79,-8.41,104256,209
85.99,-8.17,104255,209
86.21,-8.33,104254,209
86.42,-8.19,104253,209
86.64,-8.19,104252,209
86.83,-8.15,104251,209
87.06,-8.23,104250,209
87.25,-8.33,104249,209
87.47,-8.27,104248,209
87.65,-8.29,104247,209
87.84,-8.39,104246,209
88.06,-8.09,104245,209
88.30,-8.25,104244,209
88.52,-8.26,104243,209
88.77,-8.18,104242,209
88.94,-8.17,104241,209
89.12,-8.18,104240,209
89.32,-8.05,104239,209
89.55,-8.13,104238,209
89.69,-8.03,104237,209
89.91,-8.09,104236,209
90.12,-8.07,104235,209
90.31,-8.29,104234,209
90.46,-8.27,104233,209
90.66,-8.21,104232,209
90.90,-8.2,104231,209
91.14,-8.1,104230,209
91.31,-8.19,104229,209
91.50,-8.31,104228,209
92.04,-8.16,104227,209
92.57,-8.15,104226,209
93.07,-8.18,104225,209
93.61,-8.07,104224,209
94.17,-8.22,104223,209
94.69,-8.17,104222,209
95.22,-7.85,104221,209
95.74,-8.03,104220,209
96.30,-8.01,104219,209
96.81,-8.03,104218,209
97.40,-8.1,104217,209
97.94,-8.03,104216,209
98.55,-8.04,104215,209
99.08,-8.43,104214,209
99.66,-8.2,104213,209
100.27,-8.34,104212,209
100.85,-8.17,104211,209
102.51,-8.65,104210,209
103.09,-8.58,104209,209
103.63,-8.75,104208,209
104.22,-8.7,104207,209
104.75,-8.77,104206,209
105.30,-8.44,104205,209
105.81,-8.68,104204,209
106.37,-8.33,104203,209
106.91,-8.81,104202,209
107.45,-8.77,104201,209
108.01,-8.45,104200,209
108.58,-8.38,104199,209
109.10,-8.35,104198,209
109.66,-8.06,104197,209
110.25,-8.42,104196,209
111.40,-8.7,104195,209
111.95,-8.37,104194,209
112.54,-8.43,104193,209
113.16,-8.62,104192,209
113.71,-8.05,104191,209
114.26,-7.8,104190,209
114.82,-8.11,104189,209
115.98,-7.85,104188,209
116.57,-8.0,104187,209
117.15,-7.81,104186,209
117.72,-7.88,104185,209
118.29,-8.02,104184,209
118.84,-7.8,104183,209
119.43,-7.89,104182,209
119.96,-8.1,104181,209
120.55,-7.9,104180,209
121.12,-7.89,104179,209
121.69,-7.82,104178,209
122.25,-7.86,104177,209
122.82,-7.77,104176,209
123.41,-7.91,104175,209
124.00,-7.92,104174,209
125.10,-7.92,104173,209
126.27,-8.16,104172,209
127.98,-8.26,104171,209
128.49,-7.2,104170,209
129.06,-6.65,104169,209
129.67,-8.21,104168,209
130.26,-7.93,104167,209
130.80,-8.0,104166,209
131.33,-8.14,104165,209
131.83,-8.2,104164,209
132.43,-8.03,104163,209
132.99,-8.12,104162,209
134.13,-8.08,104161,209
134.73,-8.06,104160,209
135.28,-8.2,104159,209
135.87,-7.76,104158,209
136.43,-7.98,104157,209
137.01,-8.02,104156,209
137.57,-8.09,104155,209
138.12,-7.95,104154,209
138.67,-8.04,104153,209
139.22,-8.1,104152,209
139.72,-8.22,104151,209
140.31,-7.95,104150,209
140.89,-7.97,104149,209
141.42,-7.75,104148,209
141.93,-8.11,104147,209
142.46,-7.94,104146,209
143.06,-8.17,104145,209
143.62,-7.96,104144,209
144.16,-7.93,104143,209
144.71,-7.83,104142,209
145.31,-8.18,104141,209
145.86,-7.91,104140,209
146.44,-7.69,104139,209
146.97,-7.83,104138,209
147.48,-8.0,104137,209
148.04,-7.92,104136,209
148.59,-7.97,104135,209
149.13,-7.79,104134,209
149.32,-7.95,104133,209
149.57,-8.1,104132,209
149.79,-7.82,104131,209
150.01,-8.16,104130,209
150.21,-8.01,104129,209
150.48,-8.02,104128,209
150.69,-7.93,104127,209
150.95,-7.85,104126,209
151.17,-7.81,104125,209
151.38,-7.81,104124,209
151.58,-7.86,104123,209
151.78,-7.93,104122,209
151.96,-7.88,104121,209
152.22,-7.79,104120,209
155.09,-8.19,104119,209
156.09,-8.04,104118,209
156.33,-8.04,104117,209
156.56,-8.01,104116,209
156.76,-7.96,104115,209
157.02,-8.01,104114,209
157.29,-8.0,104113,209
157.55,-8.06,104112,209
157.78,-8.04,104111,209
158.03,-8.09,104110,209
158.24,-8.07,104109,209
158.50,-7.96,104108,209
158.76,-8.01,104107,209
158.95,-8.02,104106,209
159.21,-7.74,104105,209
159.49,-7.82,104104,209
159.74,-7.75,104103,209
160.06,-7.71,104102,209
160.31,-7.87,104101,209
160.56,-7.77,104100,209
160.89,-7.85,104099,209
161.15,-7.86,104098,209
161.44,-7.9,104097,209
161.67,-7.93,104096,209
161.93,-7.96,104095,209
162.16,-7.95,104094,209
162.48,-8.03,104093,209
162.72,-8.06,104092,209
162.94,-8.19,104091,209
163.19,-8.15,104090,209
163.46,-8.11,104089,209
163.66,-8.17,104088,209
163.95,-8.15,104087,209
164.25,-8.02,104086,209
164.45,-8.06,104085,209
164.69,-8.01,104084,209
164.94,-7.8,104083,209
165.25,-7.83,104082,209
165.58,-7.72,104081,209
165.82,-7.89,104080,209
166.11,-7.64,104079,209
166.37,-7.7,104078,209
166.63,-7.68,104077,209
166.87,-7.64,104076,209
167.13,-7.72,104075,209
167.41,-7.64,104074,209
167.70,-7.59,104073,209
167.95,-7.7,104072,209
168.22,-7.67,104071,209
168.48,-7.71,104070,209
168.79,-7.57,104069,209
169.33,-7.62,104068,209
169.89,-7.62,104067,209
170.44,-7.51,104066,209
170.98,-7.38,104065,209
171.51,-7.38,104064,209
172.07,-7.35,104063,209
172.60,-7.37,104062,209
173.17,-7.27,104061,209
173.75,-7.3,104060,209
174.31,-7.32,104059,209
174.85,-7.49,104058,209
175.39,-7.41,104057,209
175.96,-7.35,104056,209
176.52,-7.34,104055,209
177.09,-7.46,104054,209
177.66,-7.57,104053,209
178.23,-7.51,104052,209
178.81,-7.66,104051,209
179.37,-7.61,104050,209
179.94,-7.59,104049,209
180.51,-7.86,104048,209
181.08,-8.01,104047,209
181.65,-7.93,104046,209
182.21,-7.89,104045,209
182.76,-7.85,104044,209
183.32,-8.02,104043,209
183.88,-7.91,104042,209
184.45,-8.02,104041,209
184.99,-8.0,104040,209
185.55,-8.03,104039,209
186.11,-8.0,104038,209
186.67,-7.97,104037,209
187.23,-8.07,104036,209
187.78,-8.03,104035,209
188.35,-8.17,104034,209
188.90,-8.01,104033,209
189.46,-8.06,104032,209
190.03,-7.95,104031,209
190.59,-7.98,104030,209
191.16,-7.92,104029,209
191.72,-7.66,104028,209
192.29,-7.69,104027,209
192.87,-7.13,104026,209
193.42,-6.95,104025,209
193.99,-7.2,104024,209
194.54,-6.96,104023,209
195.09,-6.44,104022,209
195.64,-6.88,104021,209
196.20,-6.11,104020,209
196.76,-5.92,104019,209
197.31,-5.9,104018,209
197.88,-5.84,104017,209
198.46,-5.88,104016,209
199.01,-6.18,104015,209
199.57,-6.11,104014,209
200.12,-6.48,104013,209
200.69,-6.6,104012,209
201.27,-6.76,104011,209
201.82,-6.8,104010,209
202.38,-6.89,104009,209
202.96,-7.09,104008,209
203.53,-7.06,104007,209
204.11,-7.31,104006,209
204.65,-7.18,104005,209
205.21,-7.2,104004,209
205.77,-7.46,104003,209
206.33,-7.5,104002,209
206.88,-7.66,104001,209
207.45,-7.61,104000,209
208.02,-7.61,103999,209
208.59,-7.64,103998,209
209.17,-7.69,103997,209
209.71,-7.64,103996,209
210.29,-7.65,103995,209
210.85,-7.55,103994,209
211.43,-7.57,103993,209
211.97,-7.58,103992,209
212.55,-7.59,103991,209
213.09,-7.63,103990,209
213.65,-7.66,103989,209
214.21,-7.64,103988,209
214.75,-7.63,103987,209
215.32,-7.53,103986,209
215.89,-7.49,103985,209
216.44,-7.66,103984,209
217.00,-7.59,103983,209
217.55,-7.57,103982,209
218.10,-7.64,103981,209
218.66,-7.67,103980,209
219.24,-7.74,103979,209
219.80,-7.69,103978,209
220.35,-7.58,103977,209
220.89,-7.7,103976,209
221.42,-7.86,103975,209
221.97,-7.83,103974,209
222.55,-7.9,103973,209
223.10,-7.99,103972,209
223.68,-8.08,103971,209
224.25,-8.03,103970,209
224.81,-8.09,103969,209
225.35,-8.03,103968,209
225.90,-7.94,103967,209
226.48,-7.92,103966,209
227.05,-7.97,103965,209
227.61,-7.94,103964,209
228.19,-7.66,103963,209
228.77,-7.87,103962,209
229.31,-7.79,103961,209
229.85,-7.7,103960,209
230.39,-7.56,103959,209
230.96,-7.4,103958,209
231.53,-7.36,103957,209
232.09,-7.27,103956,209
232.63,-7.24,103955,209
233.20,-7.2,103954,209
233.76,-7.1,103953,209
234.30,-7.15,103952,209
234.82,-7.22,103951,209
235.38,-7.11,103950,209
235.95,-7.12,103949,209
236.51,-7.15,103948,209
237.08,-7.15,103947,209
237.64,-7.1,103946,209
238.22,-7.22,103945,209
238.78,-7.19,103944,209
239.32,-7.18,103943,209
239.89,-7.21,103942,209
240.45,-7.3,103941,209
241.01,-7.29,103940,209
241.57,-7.34,103939,209
242.13,-7.45,103938,209
242.70,-7.36,103937,209
243.25,-7.45,103936,209
243.82,-7.55,103935,209
244.37,-7.52,103934,209
244.93,-7.67,103933,209
245.48,-7.62,103932,209
246.03,-7.69,103931,209
246.60,-7.85,103930,209
247.16,-8.01,103929,209
247.68,-7.95,103928,209
248.26,-8.04,103927,209
248.82,-8.07,103926,209
249.35,-8.12,103925,209
249.92,-7.96,103924,209
250.50,-8.07,103923,209
251.05,-8.2,103922,209
251.61,-7.85,103921,209
252.15,-7.72,103920,209
252.69,-7.67,103919,209
253.26,-7.72,103918,209
253.81,-7.52,103917,209
254.36,-7.38,103916,209
254.91,-7.48,103915,209
255.48,-7.62,103914,209
256.05,-7.71,103913,209
256.62,-7.98,103912,209
257.17,-8.19,103911,209
257.72,-8.35,103910,209
258.29,-8.28,103909,209
258.84,-8.22,103908,209
259.40,-8.31,103907,209
259.95,-8.52,103906,209
260.51,-8.52,103905,209
261.08,-8.44,103904,209
261.64,-8.4,103903,209
262.21,-8.22,103902,209
262.78,-8.41,103901,209
263.35,-8.35,103900,209
263.91,-8.21,103899,209
264.50,-8.24,103898,209
265.05,-8.19,103897,209
265.59,-8.12,103896,209
266.14,-8.26,103895,209
266.72,-8.13,103894,209
267.28,-7.98,103893,209
267.83,-7.97,103892,209
268.39,-7.89,103891,209
268.95,-7.91,103890,209
269.51,-7.88,103889,209
270.07,-7.97,103888,209
270.64,-7.85,103887,209
271.19,-7.65,103886,209
271.78,-7.65,103885,209
272.32,-7.61,103884,209
272.89,-7.58,103883,209
273.45,-7.39,103882,209
274.01,-7.29,103881,209
274.56,-7.29,103880,209
275.09,-7.38,103879,209
275.65,-7.22,103878,209
276.21,-7.31,103877,209
276.79,-7.23,103876,209
277.38,-7.4,103875,209
277.93,-7.33,103874,209
278.47,-7.49,103873,209
279.03,-7.58,103872,209
279.61,-7.52,103871,209
280.18,-7.6,103870,209
280.74,-7.71,103869,209
281.31,-7.85,103868,209
281.85,-7.67,103867,209
282.59,-7.68,103866,209
283.31,-7.66,103865,209
284.02,-7.78,103864,209
284.70,-7.82,103863,209
286.16,-7.5,103862,209
286.92,-7.69,103861,209
287.65,-7.69,103860,209
288.43,-7.68,103859,209
289.15,-7.84,103858,209
289.89,-7.59,103857,209
290.59,-7.74,103856,209
291.30,-7.89,103855,209
291.97,-8.02,103854,209
292.76,-7.57,103853,209
293.48,-7.4,103852,209
294.24,-7.14,103851,209
294.99,-6.84,103850,209
295.72,-6.13,103849,209
296.49,-5.45,103848,209
297.26,-4.93,103847,209
298.02,-4.97,103846,209
298.76,-5.31,103845,209
299.52,-5.06,103844,209
300.27,-5.07,103843,209
301.00,-5.36,103842,209
301.72,-5.58,103841,209
302.44,-6.08,103840,209
303.17,-6.87,103839,209
303.88,-7.04,103838,209
304.61,-7.22,103837,209
305.34,-7.53,103836,209
306.06,-7.79,103835,209
306.78,-7.93,103834,209
307.48,-8.02,103833,209
308.22,-7.98,103832,209
308.92,-8.11,103831,209
309.69,-8.18,103830,209
310.41,-8.01,103829,209
311.13,-8.11,103828,209
311.82,-7.9,103827,209
312.59,-8.09,103826,209
313.29,-8.05,103825,209
314.00,-8.06,103824,209
314.74,-7.88,103823,209
315.46,-7.93,103822,209
316.19,-8.02,103821,209
316.93,-7.91,103820,209
317.67,-7.98,103819,209
318.40,-7.93,103818,209
319.12,-7.98,103817,209
319.86,-7.86,103816,209
320.56,-7.9,103815,209
321.33,-8.04,103814,209
322.08,-8.33,103813,209
322.81,-8.15,103812,209
323.54,-8.14,103811,209
324.31,-8.4,103810,209
325.07,-8.43,103809,209
325.81,-8.48,103808,209
326.53,-8.42,103807,209
327.26,-8.27,103806,209
328.03,-8.28,103805,209
328.74,-8.31,103804,209
329.46,-8.4,103803,209
330.18,-8.23,103802,209
330.92,-8.2,103801,209
331.66,-8.29,103800,209
332.35,-8.43,103799,209
333.02,-8.49,103798,209
333.46,-8.49,103797,209
333.85,-8.42,103796,209
334.24,-8.12,103795,209
334.62,-8.36,103794,209
334.98,-8.24,103793,209
335.36,-8.17,103792,209
335.73,-8.28,103791,209
336.14,-8.36,103790,209
336.53,-8.38,103789,209
336.91,-8.3,103788,209
337.29,-8.5,103787,209
337.66,-8.32,103786,209
338.01,-7.84,103785,209
338.39,-7.69,103784,209
338.79,-7.95,103783,209
339.21,-7.77,103782,209
339.61,-7.72,103781,209
340.00,-7.96,103780,209
340.35,-7.76,103779,209
340.72,-7.63,103778,209
341.07,-7.72,103777,209
341.45,-8.0,103776,209
341.87,-7.84,103775,209
342.24,-7.82,103774,209
342.65,-7.86,103773,209
343.02,-7.83,103772,209
343.40,-7.94,103771,209
343.80,-7.91,103770,209
344.17,-7.85,103769,209
344.57,-7.74,103768,209
344.99,-7.86,103767,209
345.37,-7.8,103766,209
345.75,-7.69,103765,209
346.12,-7.51,103764,209
346.49,-7.75,103763,209
346.87,-7.61,103762,209
347.29,-7.5,103761,209
347.62,-7.69,103760,209
348.00,-7.6,103759,209
348.79,-7.85,103758,209
349.23,-7.85,103757,209
349.67,-8.24,103756,209
350.03,-8.32,103755,209
350.79,-8.76,103754,209
351.17,-8.35,103753,209
351.89,-7.98,103752,209
352.33,-8.26,103751,209
352.72,-8.3,103750,209
353.10,-7.82,103749,209
353.47,-7.71,103748,209
353.87,-7.71,103747,209
354.24,-7.64,103746,209
